symbol,decision_session,decision_time_utc,action,target_weight,status,reason,strategy_id,experiment_id,raw_signal,metadata,rebalance_status
AMZN,2024-03-15,2024-03-15T20:00:00+00:00,HOLD,1.0,cached,exact cache hit,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 0.010511290980502963, 'run_context': {'mode': 'historical', 'as_of': '2024-03-15T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-03-15', 'last_observation_time_utc': '2024-03-15T20:00:00+00:00', 'row_count': 301, 'sha256': '10f8a26b26125fa14d860d3e13f29df771b8c1e5a67e5b98beee05b5ad0d4572'}, 'report_path': 'strategy/cases/AMZN/2024-03-15/reports', 'source_audit_path': 'strategy/cases/AMZN/2024-03-15/source_audit.json', 'cache_key': 'e1e47617ea1a157f71a3d8e7de2eb0af653e66ee7d7fe6f49e3289661216d336', 'cache_status': 'hit', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': '8af050be4acd48c47f639157177781ab8ac5b5e1d576fbcf9ff2472a93e35d44'}",noop
AMZN,2024-03-22,2024-03-22T20:00:00+00:00,HOLD,1.0,cached,exact cache hit,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 0.009447374963201582, 'run_context': {'mode': 'historical', 'as_of': '2024-03-22T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-03-22', 'last_observation_time_utc': '2024-03-22T20:00:00+00:00', 'row_count': 306, 'sha256': '3bbbb26d9097ea06885854edc2a0ba7d109dd54441296c09586cf90b3a641e2c'}, 'report_path': 'strategy/cases/AMZN/2024-03-22/reports', 'source_audit_path': 'strategy/cases/AMZN/2024-03-22/source_audit.json', 'cache_key': '73b6b121422c565b1b7c3d1719228666a3794488102fc2becc0c172938d27b90', 'cache_status': 'hit', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': '87da80bbef16941847d56af807466a7e1bb7c2b6a9370a6f98b2cd0e7cad7993'}",noop
AMZN,2024-03-28,2024-03-28T20:00:00+00:00,SELL,0.0,cached,exact cache hit,tradingagents,M0_original_prompt_2024H1,SELL,"{'wall_clock_seconds': 0.008613875019364059, 'run_context': {'mode': 'historical', 'as_of': '2024-03-28T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-03-28', 'last_observation_time_utc': '2024-03-28T20:00:00+00:00', 'row_count': 310, 'sha256': '5e2261fad38a29a8ed197f8ca3165e0a250e8b4109f0eebc20f927854da501c3'}, 'report_path': 'strategy/cases/AMZN/2024-03-28/reports', 'source_audit_path': 'strategy/cases/AMZN/2024-03-28/source_audit.json', 'cache_key': 'bb64e47341ce56b8ee986c187db96ea10cb4e455b83b561922b6fcba151e3c12', 'cache_status': 'hit', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': 'be5bf51cc121b6c2ea57c8f6ae70b0d54decfa08c4cf41350326a8230aa5ab79'}",ordered
AMZN,2024-04-05,2024-04-05T20:00:00+00:00,BUY,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,BUY,"{'wall_clock_seconds': 321.7231055839802, 'run_context': {'mode': 'historical', 'as_of': '2024-04-05T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-04-05', 'last_observation_time_utc': '2024-04-05T20:00:00+00:00', 'row_count': 315, 'sha256': '4104811dad9a0fc7343d1fad4ea10dbb056b8f020fefc39d6824c60d0119de31'}, 'report_path': 'strategy/cases/AMZN/2024-04-05/reports', 'source_audit_path': 'strategy/cases/AMZN/2024-04-05/source_audit.json', 'cache_key': '64541e4e3f235f3ce76349ca8f1d2ea55640aa9ea3f806efac07823aacf23c4c', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': 'fe87d977a26fa6d682e59a177e37f36c925810cf1e3a7727fc48aac739c8871d'}",ordered
AMZN,2024-04-12,2024-04-12T20:00:00+00:00,HOLD,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 264.3086300420109, 'run_context': {'mode': 'historical', 'as_of': '2024-04-12T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-04-12', 'last_observation_time_utc': '2024-04-12T20:00:00+00:00', 'row_count': 320, 'sha256': '18a29c083091bbf24a85437dcfb71a19e565e0c0e6170b0eb72bff88f8c5ac61'}, 'report_path': 'strategy/cases/AMZN/2024-04-12/reports', 'source_audit_path': 'strategy/cases/AMZN/2024-04-12/source_audit.json', 'cache_key': 'f381a7fbdc1e2cd564ed965d4d240e38e85815645a6d321179e02746d48ec98d', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': 'd5eab28807c8e0655ef7393409dec18d4c446462dc9f4472abd3f3418a45d6b1'}",noop
AMZN,2024-04-19,2024-04-19T20:00:00+00:00,HOLD,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 316.83120137499645, 'run_context': {'mode': 'historical', 'as_of': '2024-04-19T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-04-19', 'last_observation_time_utc': '2024-04-19T20:00:00+00:00', 'row_count': 325, 'sha256': '677b14e5d25f1a496eca59d6309f2ea0de18d6f250b6f1ae3b3ea2585f35d088'}, 'report_path': 'strategy/cases/AMZN/2024-04-19/reports', 'source_audit_path': 'strategy/cases/AMZN/2024-04-19/source_audit.json', 'cache_key': '3bb7cfdf22fb0a066ee03a2fd06d754d91fdc61ff9fb95f89818943c3c4a639b', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': 'a72dc3ed3ef36dbcf6144764339f3da9ad7af8dbbe097ce247d9600e90c7a5c6'}",noop
AMZN,2024-04-26,2024-04-26T20:00:00+00:00,HOLD,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 314.59907837503124, 'run_context': {'mode': 'historical', 'as_of': '2024-04-26T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-04-26', 'last_observation_time_utc': '2024-04-26T20:00:00+00:00', 'row_count': 330, 'sha256': '730f5fbe991bf216bc0db33a844780ea4c1b24558ec96ea9b0aafe6372083251'}, 'report_path': 'strategy/cases/AMZN/2024-04-26/reports', 'source_audit_path': 'strategy/cases/AMZN/2024-04-26/source_audit.json', 'cache_key': 'f0475fff26fc121decc5a31b461113687807a6084a23b634012575aed8087645', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': '7902d2db908660b6391a769e8f352f99d5f9ca2bb884c872dd9c452f191589e4'}",noop
AMZN,2024-05-03,2024-05-03T20:00:00+00:00,HOLD,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 280.09337337495526, 'run_context': {'mode': 'historical', 'as_of': '2024-05-03T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-05-03', 'last_observation_time_utc': '2024-05-03T20:00:00+00:00', 'row_count': 335, 'sha256': '068604d7f8a456acddd6096a7b77bcdf127b711fa52a7440eab26bdec0815e1f'}, 'report_path': 'strategy/cases/AMZN/2024-05-03/reports', 'source_audit_path': 'strategy/cases/AMZN/2024-05-03/source_audit.json', 'cache_key': '9a73e42b1f913cac472fde37e622ce2eb44c50a629bad5ce2a4b0e519e337753', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': 'f4313022cc3ec0f9bdb9fda0b60d3ae055992e50d1480bc018374b008d121a58'}",noop
AMZN,2024-05-10,2024-05-10T20:00:00+00:00,HOLD,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 360.35484129202086, 'run_context': {'mode': 'historical', 'as_of': '2024-05-10T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-05-10', 'last_observation_time_utc': '2024-05-10T20:00:00+00:00', 'row_count': 340, 'sha256': '465bfe461b6611a1d543a6ee7264c1a65d0ced0a6e46071017fc2a3669dbfbcf'}, 'report_path': 'strategy/cases/AMZN/2024-05-10/reports', 'source_audit_path': 'strategy/cases/AMZN/2024-05-10/source_audit.json', 'cache_key': '4ef2d1c6f1ef4b27038bdfab618f9837fcbd4be21be7cd1f5935ccacb87b2773', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': 'de4bd51456cd8e6e62df2bbdb55f9d8efb778c92ebab2c53abaa78171888d43b'}",noop
AMZN,2024-05-17,2024-05-17T20:00:00+00:00,HOLD,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 303.1427896670066, 'run_context': {'mode': 'historical', 'as_of': '2024-05-17T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-05-17', 'last_observation_time_utc': '2024-05-17T20:00:00+00:00', 'row_count': 345, 'sha256': '7b8e8c6cdea5765b8cf7b340709536e577454c3b103036eece668ec101c3fd8a'}, 'report_path': 'strategy/cases/AMZN/2024-05-17/reports', 'source_audit_path': 'strategy/cases/AMZN/2024-05-17/source_audit.json', 'cache_key': 'd451b0b417e739d3330c39b4c1a224c451e36717d5188666d035cb1e2c1bac22', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': '2f777c616b9c0963746f17273eb7108a9b53e1355ca8b8511275f7de97fb68c9'}",noop
AMZN,2024-05-24,2024-05-24T20:00:00+00:00,HOLD,1.0,success,TradingAgents structured decision,tradingagents,M0_original_prompt_2024H1,HOLD,"{'wall_clock_seconds': 325.7352279589977, 'run_context': {'mode': 'historical', 'as_of': '2024-05-24T20:00:00+00:00'}, 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-05-24', 'last_observation_time_utc': '2024-05-24T20:00:00+00:00', 'row_count': 350, 'sha256': '88f261448f356916d5363459339333dac7c9be99de8aba1351a0185332ab63ca'}, 'report_path': 'strategy/cases/AMZN/2024-05-24/reports', 'source_audit_path': 'strategy/cases/AMZN/2024-05-24/source_audit.json', 'cache_key': '5f1115a18b94f0d3f42e412cae671157bb50469b65055aab737243d0f8f3aea6', 'cache_status': 'miss', 'model_config': {'llm_provider': 'deepseek', 'quick_think_llm': 'deepseek-v4-flash', 'deep_think_llm': 'deepseek-v4-flash', 'backend_url': None, 'deepseek_thinking': 'disabled', 'temperature': 0.0, 'llm_max_retries': None, 'selected_analysts': ['market', 'social', 'news', 'fundamentals'], 'output_language': 'English', 'research_depth': 'medium', 'max_debate_rounds': 3, 'max_risk_discuss_rounds': 3, 'max_recur_limit': 100, 'news_article_limit': 20, 'global_news_article_limit': 10, 'global_news_lookback_days': 7, 'global_news_queries': ['Federal Reserve interest rates inflation', 'S&P 500 earnings GDP economic outlook', 'geopolitical risk trade war sanctions', 'ECB Bank of England BOJ central bank policy', 'oil commodities supply chain energy'], 'data_vendors': {'core_stock_apis': 'yfinance', 'technical_indicators': 'yfinance', 'fundamental_data': 'yfinance', 'news_data': 'yfinance', 'macro_data': 'fred', 'prediction_markets': 'polymarket'}, 'tool_vendors': {}, 'benchmark_ticker': None, 'benchmark_map': {'.NS': '^NSEI', '.BO': '^BSESN', '.T': '^N225', '.HK': '^HSI', '.L': '^FTSE', '.TO': '^GSPTSE', '.AX': '^AXJO', '.SS': '000001.SS', '.SZ': '399001.SZ', '': 'SPY'}, 'memory_mode': 'experiment', 'memory_log_max_entries': None, 'memory_holding_horizon_sessions': 5, 'memory_outcome_price_mode': 'adjusted_close', 'checkpoint_enabled': False, 'point_in_time': True, 'execution_data_source': 'snapshot', 'graph_config_sha256': '5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e'}, 'decision_prefix_sha256': '562dcf85a7f0f5b26403c9be1af530a9d53f38e3800cda7c0420989ca4312641'}",noop
