experiment_id,run_id,case_id,symbol,decision_session,decision_time_utc,execution_session,action,decision_status,rebalance_status,provider,quick_model,deep_model,thinking_mode,temperature,research_depth,debate_rounds,risk_rounds,graph_config_sha256,portfolio_equity_before,portfolio_weight_before,report_path,source_audit_path,cache_key,cache_status,wall_clock_seconds,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,reasoning_tokens,total_tokens
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-06-21,AAPL,2024-06-21,2024-06-21T20:00:00+00:00,2024-06-24,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,100000.0,0.0,strategy/cases/AAPL/2024-06-21/reports,strategy/cases/AAPL/2024-06-21/source_audit.json,0ffcf1d4b1acb5e8ce7f92c26c9ff8dca01ddcb98e6ab5822b081b1f19e05200,hit,0.01845900399999323,312076,105600,206476,38089,,350165
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-06-28,AAPL,2024-06-28,2024-06-28T20:00:00+00:00,2024-07-01,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,100000.0,0.0,strategy/cases/AAPL/2024-06-28/reports,strategy/cases/AAPL/2024-06-28/source_audit.json,b8480a33a7a792a486e8946c19b7645980aa789cc62d2a9dcb7ff0a6ebb9340e,hit,0.01891114400000049,315593,102400,213193,38806,,354399
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-01-05,AMZN,2024-01-05,2024-01-05T21:00:00+00:00,2024-01-08,BUY,cached,ordered,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,100000.0,0.0,strategy/cases/AMZN/2024-01-05/reports,strategy/cases/AMZN/2024-01-05/source_audit.json,0948383e81f26031a1365244eeac32e995c177725ae0402001abdd1cb14aa9c0,hit,0.09559367900000382,309091,105728,203363,38124,,347215
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-01-12,AMZN,2024-01-12,2024-01-12T21:00:00+00:00,2024-01-16,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,105264.74390287156,1.0,strategy/cases/AMZN/2024-01-12/reports,strategy/cases/AMZN/2024-01-12/source_audit.json,177aacc42fd2aa8479522a6257e741482910ee4316d1f32c0b1e98beec6a92cf,hit,0.019630798999997978,326799,108928,217871,40659,,367458
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-01-19,AMZN,2024-01-19,2024-01-19T21:00:00+00:00,2024-01-22,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,105754.91816447816,1.0,strategy/cases/AMZN/2024-01-19/reports,strategy/cases/AMZN/2024-01-19/source_audit.json,02ffda2b2740693ad0a720724bfded68924c8dde868eba54ba513befc600f462,hit,0.0190750170000058,292552,84480,208072,37603,,330155
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-01-26,AMZN,2024-01-26,2024-01-26T21:00:00+00:00,2024-01-29,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,108328.3279319395,1.0,strategy/cases/AMZN/2024-01-26/reports,strategy/cases/AMZN/2024-01-26/source_audit.json,3a5b3be4ebf73a8be26a70d36f935ae4f5cc5fb3c487578b447daa4f2e0ddcfe,hit,0.018682308000009584,317556,116736,200820,38552,,356108
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-02-02,AMZN,2024-02-02,2024-02-02T21:00:00+00:00,2024-02-05,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,116967.6365959022,1.0,strategy/cases/AMZN/2024-02-02/reports,strategy/cases/AMZN/2024-02-02/source_audit.json,80e1bbb47532ecea255ef9a20cb7f9d8ecf4f3fb3b9a0bbd35cdf74b820d04ab,hit,0.018270060000006083,319133,101504,217629,41735,,360868
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-02-09,AMZN,2024-02-09,2024-02-09T21:00:00+00:00,2024-02-12,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,118764.9387497312,1.0,strategy/cases/AMZN/2024-02-09/reports,strategy/cases/AMZN/2024-02-09/source_audit.json,19d8de9213d3007e963bc486406c57babf11d377e52e6004f9f7206a24453409,hit,0.018396222999996326,268099,85888,182211,30000,,298099
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-02-16,AMZN,2024-02-16,2024-02-16T21:00:00+00:00,2024-02-20,BUY,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,115401.80264835403,1.0,strategy/cases/AMZN/2024-02-16/reports,strategy/cases/AMZN/2024-02-16/source_audit.json,20842375311c162f15f0f695eaf469239e334b0ce73848eb271be31bf24785df,hit,0.01892457399999614,353635,114560,239075,46930,,400565
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-02-23,AMZN,2024-02-23,2024-02-23T21:00:00+00:00,2024-02-26,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,119132.57468806882,1.0,strategy/cases/AMZN/2024-02-23/reports,strategy/cases/AMZN/2024-02-23/source_audit.json,db2033a610315b78830f9851b1550bca2001b8b3d456c1b1fc733ea70eefc275,hit,0.01888104300000748,306526,98688,207838,36968,,343494
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-03-01,AMZN,2024-03-01,2024-03-01T21:00:00+00:00,2024-03-04,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,121331.54429706396,1.0,strategy/cases/AMZN/2024-03-01/reports,strategy/cases/AMZN/2024-03-01/source_audit.json,767a5dabaaf0fa1d1acd3786a996904c8e1ea32d51babbb18e43dccd9feaea43,hit,0.018639627999988306,307384,92416,214968,39577,,346961
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-03-08,AMZN,2024-03-08,2024-03-08T21:00:00+00:00,2024-03-11,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,119377.66181887213,1.0,strategy/cases/AMZN/2024-03-08/reports,strategy/cases/AMZN/2024-03-08/source_audit.json,d32695779099e4c8f6acbe0f4511c4422788c3b4e24dbd50e793fd072f1ab7c6,hit,0.017593325999996523,315435,102400,213035,38700,,354135
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-03-15,AMZN,2024-03-15,2024-03-15T20:00:00+00:00,2024-03-18,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,118744.51574123946,1.0,strategy/cases/AMZN/2024-03-15/reports,strategy/cases/AMZN/2024-03-15/source_audit.json,206f866b8cb41749514f353a1953ae58fd579b039d1f581131a1a1cf9645af87,hit,0.018807090999999332,296633,90752,205881,36043,,332676
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-03-22,AMZN,2024-03-22,2024-03-22T20:00:00+00:00,2024-03-25,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,121774.0578372932,1.0,strategy/cases/AMZN/2024-03-22/reports,strategy/cases/AMZN/2024-03-22/source_audit.json,9b2af9fb023d8bb66ef6e34f90df46ee7a074bc07b9e725ce9ae10f864873726,hit,0.018686758999990616,303979,90112,213867,38643,,342622
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-03-28,AMZN,2024-03-28,2024-03-28T20:00:00+00:00,2024-04-01,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,122802.06714996342,1.0,strategy/cases/AMZN/2024-03-28/reports,strategy/cases/AMZN/2024-03-28/source_audit.json,f8dcffd9b92ecc46059168e7bdc783cbd3f032c93d303962f7acae76169b4662,hit,0.018728929000005223,329724,93056,236668,43327,,373051
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-04-05,AMZN,2024-04-05,2024-04-05T20:00:00+00:00,2024-04-08,BUY,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,125995.00413861459,1.0,strategy/cases/AMZN/2024-04-05/reports,strategy/cases/AMZN/2024-04-05/source_audit.json,5382d579e2bc24303fa74410a34b0eb1c61e001879fc1c937bde28c814a31d51,hit,0.018944294000007744,319331,110336,208995,38128,,357459
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-04-12,AMZN,2024-04-12,2024-04-12T20:00:00+00:00,2024-04-15,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,126716.64674266134,1.0,strategy/cases/AMZN/2024-04-12/reports,strategy/cases/AMZN/2024-04-12/source_audit.json,5359ead01730ad2ee996aa3e57bbbd486fea5795313e8a412e2a46086c549253,hit,0.018117076999999426,300810,96000,204810,37250,,338060
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-04-19,AMZN,2024-04-19,2024-04-19T20:00:00+00:00,2024-04-22,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,118887.48755726551,1.0,strategy/cases/AMZN/2024-04-19/reports,strategy/cases/AMZN/2024-04-19/source_audit.json,faccf40e546a93f0aff5b3356a402684bd1d4eb0c8dc37782bdb7c469148a6e0,hit,0.018859702999989736,299864,100864,199000,35689,,335553
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-04-26,AMZN,2024-04-26,2024-04-26T20:00:00+00:00,2024-04-29,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,122284.65517547118,1.0,strategy/cases/AMZN/2024-04-26/reports,strategy/cases/AMZN/2024-04-26/source_audit.json,1aa4e088b91cdc259052345096f4e440bfe912ab6650a09cf9edd56122b12a7d,hit,0.01837769200000139,292647,91520,201127,36882,,329529
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AMZN:2024-05-03,AMZN,2024-05-03,2024-05-03T20:00:00+00:00,2024-05-06,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,22d339e831a055b914932618de279fb72da9327b9bb875fecc86a02c20f0b0a8,126771.11168416728,1.0,strategy/cases/AMZN/2024-05-03/reports,strategy/cases/AMZN/2024-05-03/source_audit.json,a44049e3dbe11b2af1dd03e6075b756b7ae283ad3d3c74f07ff414db3c41e3f9,hit,0.017955354000008583,297200,93696,203504,37006,,334206
