symbol,decision_session,decision_time_utc,action,status,reason,target_weight,portfolio_weight_before,equity_at_decision,rebalance_status,execution_session,order_status,raw_open_price,fill_price,fill_quantity,commission,slippage_cost,total_transaction_cost,position_after,cache_status
AAPL,2024-04-19,2024-04-19T20:00:00+00:00,SELL,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AAPL,2024-04-26,2024-04-26T20:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AAPL,2024-05-03,2024-05-03T20:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AAPL,2024-05-10,2024-05-10T20:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AAPL,2024-05-17,2024-05-17T20:00:00+00:00,SELL,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AAPL,2024-05-24,2024-05-24T20:00:00+00:00,BUY,cached,exact cache hit,1.0,0.0,100000.0,ordered,2024-05-28,filled,191.5099945,191.60574949725,521.6441847374772,49.97501249375313,49.95003747501436,99.9250499687675,521.6441847374772,hit
AAPL,2024-05-31,2024-05-31T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,100286.09451577999,noop,,,,,,,,,,hit
AAPL,2024-06-07,2024-06-07T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,102706.52321997537,noop,,,,,,,,,,hit
AAPL,2024-06-14,2024-06-14T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,110844.17568390955,noop,,,,,,,,,,hit
AAPL,2024-06-21,2024-06-21T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,108235.95476022216,noop,,,,,,,,,,hit
AAPL,2024-06-28,2024-06-28T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,109868.69563335094,noop,,,,,,,,,,hit
AMZN,2024-01-05,2024-01-05T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AMZN,2024-01-12,2024-01-12T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AMZN,2024-01-19,2024-01-19T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AMZN,2024-01-26,2024-01-26T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AMZN,2024-02-02,2024-02-02T21:00:00+00:00,SELL,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AMZN,2024-02-09,2024-02-09T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AMZN,2024-02-16,2024-02-16T21:00:00+00:00,BUY,cached,exact cache hit,1.0,0.0,100000.0,ordered,2024-02-20,filled,167.8300018,167.91391680089998,595.2456287826319,49.97501249375313,49.950037475011015,99.92504996876414,595.2456287826319,hit
AMZN,2024-02-23,2024-02-23T21:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,104162.03585452371,noop,,,,,,,,,,hit
AMZN,2024-03-01,2024-03-01T21:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,106084.67667593542,noop,,,,,,,,,,hit
AMZN,2024-03-08,2024-03-08T21:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,104376.32463803285,noop,,,,,,,,,,hit
AMZN,2024-03-15,2024-03-15T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,103822.74150082453,noop,,,,,,,,,,hit
AMZN,2024-03-22,2024-03-22T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,106471.58270364579,noop,,,,,,,,,,hit
AMZN,2024-03-28,2024-03-28T20:00:00+00:00,SELL,cached,exact cache hit,0.0,1.0,107370.40943651472,ordered,2024-04-01,filled,180.7899933,180.69959830335,-595.2456287826319,53.780323006423295,53.80722661972771,107.587549626151,0.0,hit
AMZN,2024-04-05,2024-04-05T20:00:00+00:00,BUY,success,TradingAgents structured decision,1.0,0.0,107506.86568984017,ordered,2024-04-08,filled,186.8999939,186.99344389695,574.6358635947486,53.726569560140014,53.69971970028961,107.42628926042963,574.6358635947486,miss
AMZN,2024-04-12,2024-04-12T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,106956.97610660628,noop,,,,,,,,,,miss
AMZN,2024-04-19,2024-04-19T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,100348.66367526667,noop,,,,,,,,,,miss
AMZN,2024-04-26,2024-04-26T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,103216.09100317302,noop,,,,,,,,,,miss
AMZN,2024-05-03,2024-05-03T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,107002.94801003842,noop,,,,,,,,,,miss
AMZN,2024-05-10,2024-05-10T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,107732.72923580924,noop,,,,,,,,,,miss
AMZN,2024-05-17,2024-05-17T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,106135.24222457889,noop,,,,,,,,,,miss
AMZN,2024-05-24,2024-05-24T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,103865.4323447508,noop,,,,,,,,,,miss
AMZN,2024-05-31,2024-05-31T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,101388.75315178352,noop,,,,,,,,,,miss
AMZN,2024-06-07,2024-06-07T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,105905.39144188334,noop,,,,,,,,,,miss
AMZN,2024-06-14,2024-06-14T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,105537.62483396422,noop,,,,,,,,,,miss
AMZN,2024-06-21,2024-06-21T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,108652.15012283961,noop,,,,,,,,,,miss
AMZN,2024-06-28,2024-06-28T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,111048.38063968516,noop,,,,,,,,,,miss
JPM,2024-01-05,2024-01-05T21:00:00+00:00,HOLD,success,TradingAgents structured decision,0.0,0.0,100000.0,noop,,,,,,,,,,miss
JPM,2024-01-12,2024-01-12T21:00:00+00:00,HOLD,success,TradingAgents structured decision,0.0,0.0,100000.0,noop,,,,,,,,,,miss
JPM,2024-01-19,2024-01-19T21:00:00+00:00,BUY,success,TradingAgents structured decision,1.0,0.0,100000.0,ordered,2024-01-22,filled,170.4600067,170.54523670334999,586.0616626975133,49.97501249375313,49.95003747500234,99.92504996875547,586.0616626975133,miss
JPM,2024-01-26,2024-01-26T21:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,100966.70254625358,noop,,,,,,,,,,miss
JPM,2024-02-02,2024-02-02T21:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,102402.55180307134,noop,,,,,,,,,,miss
JPM,2024-02-09,2024-02-09T21:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,102566.64836535265,noop,,,,,,,,,,miss
JPM,2024-02-16,2024-02-16T21:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,104922.6187694618,noop,,,,,,,,,,miss
JPM,2024-02-23,2024-02-23T21:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,107829.48854305461,noop,,,,,,,,,,miss
JPM,2024-03-01,2024-03-01T21:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,108591.36155460909,noop,,,,,,,,,,miss
JPM,2024-03-08,2024-03-08T21:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,110308.52685619995,noop,,,,,,,,,,miss
JPM,2024-03-15,2024-03-15T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,111527.53622812792,noop,,,,,,,,,,miss
JPM,2024-03-22,2024-03-22T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,115231.44124788292,noop,,,,,,,,,,miss
JPM,2024-03-28,2024-03-28T20:00:00+00:00,BUY,success,TradingAgents structured decision,1.0,1.0,117388.15285510306,noop,,,,,,,,,,miss
JPM,2024-04-05,2024-04-05T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,0.994209466173461,116391.84439493499,noop,,,,,,,,,,miss
JPM,2024-04-12,2024-04-12T20:00:00+00:00,SELL,success,TradingAgents structured decision,0.0,0.9937479610639955,107800.17830996745,ordered,2024-04-15,filled,184.5,184.40775000000002,-586.0616626975133,54.03715628965369,54.06418838383307,108.10134467348675,0.0,miss
JPM,2024-04-19,2024-04-19T20:00:00+00:00,HOLD,success,TradingAgents structured decision,0.0,0.0,108694.24633511987,noop,,,,,,,,,,miss
JPM,2024-04-26,2024-04-26T20:00:00+00:00,HOLD,success,TradingAgents structured decision,0.0,0.0,108694.24633511987,noop,,,,,,,,,,miss
JPM,2024-05-03,2024-05-03T20:00:00+00:00,HOLD,success,TradingAgents structured decision,0.0,0.0,108694.24633511987,noop,,,,,,,,,,miss
JPM,2024-05-10,2024-05-10T20:00:00+00:00,HOLD,success,TradingAgents structured decision,0.0,0.0,108694.24633511987,noop,,,,,,,,,,miss
JPM,2024-05-17,2024-05-17T20:00:00+00:00,HOLD,success,TradingAgents structured decision,0.0,0.0,108694.24633511987,noop,,,,,,,,,,miss
JPM,2024-05-24,2024-05-24T20:00:00+00:00,HOLD,success,TradingAgents structured decision,0.0,0.0,108694.24633511987,noop,,,,,,,,,,miss
JPM,2024-05-31,2024-05-31T20:00:00+00:00,HOLD,success,TradingAgents structured decision,0.0,0.0,108694.24633511987,noop,,,,,,,,,,miss
JPM,2024-06-07,2024-06-07T20:00:00+00:00,HOLD,success,TradingAgents structured decision,0.0,0.0,108694.24633511987,noop,,,,,,,,,,miss
JPM,2024-06-14,2024-06-14T20:00:00+00:00,HOLD,success,TradingAgents structured decision,0.0,0.0,108694.24633511987,noop,,,,,,,,,,miss
JPM,2024-06-21,2024-06-21T20:00:00+00:00,HOLD,success,TradingAgents structured decision,0.0,0.0,108694.24633511987,noop,,,,,,,,,,miss
JPM,2024-06-28,2024-06-28T20:00:00+00:00,HOLD,success,TradingAgents structured decision,0.0,0.0,108694.24633511987,noop,,,,,,,,,,miss
