experiment_id,run_id,case_id,symbol,decision_session,decision_time_utc,execution_session,action,decision_status,rebalance_status,provider,quick_model,deep_model,thinking_mode,temperature,research_depth,debate_rounds,risk_rounds,graph_config_sha256,portfolio_equity_before,portfolio_weight_before,report_path,source_audit_path,cache_key,cache_status,wall_clock_seconds,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,reasoning_tokens,total_tokens
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-05-03,AAPL,2024-05-03,2024-05-03T20:00:00+00:00,2024-05-06,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AAPL/2024-05-03/reports,strategy/cases/AAPL/2024-05-03/source_audit.json,f21b5a15c9e4daf9a0936321bda019bb58610a0d4b8ec66b25d0589a24f85cda,hit,0.019476076999978886,318541,94080,224461,39943,,358484
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-05-10,AAPL,2024-05-10,2024-05-10T20:00:00+00:00,2024-05-13,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AAPL/2024-05-10/reports,strategy/cases/AAPL/2024-05-10/source_audit.json,bf7a59b67671bb7a8bca5799acb6b06352b2cbc21eb7dedff294c09a1cbe26e2,hit,0.019334018999984437,323022,102656,220366,39543,,362565
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-05-17,AAPL,2024-05-17,2024-05-17T20:00:00+00:00,2024-05-20,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AAPL/2024-05-17/reports,strategy/cases/AAPL/2024-05-17/source_audit.json,48f2d1b605461fb7e369bf195dc1893cb43fa695eda2ce7fccaa6aaf33bc6913,hit,0.01967558899997357,312486,89216,223270,39541,,352027
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-05-24,AAPL,2024-05-24,2024-05-24T20:00:00+00:00,2024-05-28,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AAPL/2024-05-24/reports,strategy/cases/AAPL/2024-05-24/source_audit.json,7e59ea0f5411962dcf98fe3258c873e8871c411a24aabe492905e4a822b5d802,hit,0.019589474000042628,310131,85632,224499,39098,,349229
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-05-31,AAPL,2024-05-31,2024-05-31T20:00:00+00:00,2024-06-03,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AAPL/2024-05-31/reports,strategy/cases/AAPL/2024-05-31/source_audit.json,61a2c21b27e609913e39ceaad13216c9f8ef184dd85f52c07739c5a1636277d5,hit,0.021077105000017582,288121,72576,215545,36015,,324136
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-06-07,AAPL,2024-06-07,2024-06-07T20:00:00+00:00,2024-06-10,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AAPL/2024-06-07/reports,strategy/cases/AAPL/2024-06-07/source_audit.json,53f6391f0412fb201aa0829b6fc8ad166e916e1084a0f1f8653a504e39756c6c,hit,0.020156308999958128,301820,92416,209404,34261,,336081
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-06-14,AAPL,2024-06-14,2024-06-14T20:00:00+00:00,2024-06-17,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AAPL/2024-06-14/reports,strategy/cases/AAPL/2024-06-14/source_audit.json,91c17673f8adfd0b2760a7248e04514800a40dc3c9088bd1ea286aa38ee8ec44,hit,0.020673930000043583,299714,92288,207426,34225,,333939
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-06-21,AAPL,2024-06-21,2024-06-21T20:00:00+00:00,2024-06-24,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AAPL/2024-06-21/reports,strategy/cases/AAPL/2024-06-21/source_audit.json,ffd2379014af405f37ad5777750ac2e3f7a005dd70cf88b0fc176f6b90846df7,hit,0.019954826999992292,316884,83328,233556,41856,,358740
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AAPL:2024-06-28,AAPL,2024-06-28,2024-06-28T20:00:00+00:00,2024-07-01,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AAPL/2024-06-28/reports,strategy/cases/AAPL/2024-06-28/source_audit.json,59938160113f7204584a644cb8a6b01d648e007596fcd75d61037e1f851e33d2,hit,0.0198551799999791,300796,80000,220796,37056,,337852
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-01-05,AMZN,2024-01-05,2024-01-05T21:00:00+00:00,2024-01-08,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AMZN/2024-01-05/reports,strategy/cases/AMZN/2024-01-05/source_audit.json,e527e5d15b9579a0ea029905891a8050d76834ae3ab0c557c711ed15ce7ec801,hit,0.09965539500001341,327649,125440,202209,38326,,365975
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-01-12,AMZN,2024-01-12,2024-01-12T21:00:00+00:00,2024-01-16,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AMZN/2024-01-12/reports,strategy/cases/AMZN/2024-01-12/source_audit.json,d15ae76d0451a6ce525d16a4169a9b4720ac9c930fbbbfd41f6d67a5c5cef664,hit,0.01899737799999457,319726,90112,229614,40119,,359845
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-01-19,AMZN,2024-01-19,2024-01-19T21:00:00+00:00,2024-01-22,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AMZN/2024-01-19/reports,strategy/cases/AMZN/2024-01-19/source_audit.json,fb42f6443405efaec52f51038122de90e475ad8b4ccc89d1c5909dd86b9123e5,hit,0.018809126000007836,279761,81664,198097,33953,,313714
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-01-26,AMZN,2024-01-26,2024-01-26T21:00:00+00:00,2024-01-29,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AMZN/2024-01-26/reports,strategy/cases/AMZN/2024-01-26/source_audit.json,4a8f3a7faa754ae6052eaa0c917592c460c2718c7d442109824184e682a99598,hit,0.019557082999995146,303220,92800,210420,37116,,340336
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-02-02,AMZN,2024-02-02,2024-02-02T21:00:00+00:00,2024-02-05,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AMZN/2024-02-02/reports,strategy/cases/AMZN/2024-02-02/source_audit.json,b3e800d3e03f8d13a27bcd28e37ffaa2d10f94c965a0c87f5c9438f30ef9e3eb,hit,0.018646155999988423,334791,86784,248007,45337,,380128
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-02-09,AMZN,2024-02-09,2024-02-09T21:00:00+00:00,2024-02-12,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AMZN/2024-02-09/reports,strategy/cases/AMZN/2024-02-09/source_audit.json,87b446ebfa1ec99dbee4c3c7b909d8f2ea8de1a1c7cb11d022fd305b448ef4d0,hit,0.020849480999970638,307219,93824,213395,35658,,342877
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-02-16,AMZN,2024-02-16,2024-02-16T21:00:00+00:00,2024-02-20,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AMZN/2024-02-16/reports,strategy/cases/AMZN/2024-02-16/source_audit.json,37f7ab966a3e681b69d69c7aac13acf16cb40cda486f116de9bd5521b556a20e,hit,0.019524719999992612,344280,102912,241368,41357,,385637
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-02-23,AMZN,2024-02-23,2024-02-23T21:00:00+00:00,2024-02-26,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AMZN/2024-02-23/reports,strategy/cases/AMZN/2024-02-23/source_audit.json,257ca7af23687aa8c2990fa22a766f04a8f31f68bdb8e61a948d49e6343b5aa1,hit,0.019780436000019108,311417,85504,225913,38312,,349729
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-03-01,AMZN,2024-03-01,2024-03-01T21:00:00+00:00,2024-03-04,BUY,cached,ordered,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100000.0,0.0,strategy/cases/AMZN/2024-03-01/reports,strategy/cases/AMZN/2024-03-01/source_audit.json,eecb531a2b87ee7ef7c7859cf7ffddfd8af2ec6a6d01487b3f14ea6c7b05963f,hit,0.018489816999988307,314169,100352,213817,37780,,351949
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-03-08,AMZN,2024-03-08,2024-03-08T21:00:00+00:00,2024-03-11,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,98673.3446194246,1.0,strategy/cases/AMZN/2024-03-08/reports,strategy/cases/AMZN/2024-03-08/source_audit.json,fdd24d7c437420c3f7cf3e344dea5ba2c5d76a5546d0ea9bdac1e4d6024ed93a,hit,0.019392951999975594,348158,90112,258046,45290,,393448
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-03-15,AMZN,2024-03-15,2024-03-15T20:00:00+00:00,2024-03-18,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,98150.00850979736,1.0,strategy/cases/AMZN/2024-03-15/reports,strategy/cases/AMZN/2024-03-15/source_audit.json,9f0a20930e5c598f213c09072823e3fa13a6890dcbd5b1554e4e58e836b88526,hit,0.020207421999998587,338903,95488,243415,43534,,382437
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-03-22,AMZN,2024-03-22,2024-03-22T20:00:00+00:00,2024-03-25,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,100654.12064206989,1.0,strategy/cases/AMZN/2024-03-22/reports,strategy/cases/AMZN/2024-03-22/source_audit.json,278d838140c1a3099618b3208cc1cde4b38a92abef326b692eae59f5569d857b,hit,0.01854031999999961,330396,94080,236316,40674,,371070
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-03-28,AMZN,2024-03-28,2024-03-28T20:00:00+00:00,2024-04-01,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,101503.83670817105,1.0,strategy/cases/AMZN/2024-03-28/reports,strategy/cases/AMZN/2024-03-28/source_audit.json,82a30ce0fb24f6fe2c6d07bd3af85171f9ca5e089cac20eac728ac21dd6692fe,hit,0.01946992699998873,342526,94336,248190,42187,,384713
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-04-05,AMZN,2024-04-05,2024-04-05T20:00:00+00:00,2024-04-08,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,104143.00526809234,1.0,strategy/cases/AMZN/2024-04-05/reports,strategy/cases/AMZN/2024-04-05/source_audit.json,ddde787fd82f7229c07cd67dae2fba662ef673a4d28a889fb50fb7caa438f57c,hit,0.019712351000009676,318248,84096,234152,42949,,361197
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-04-12,AMZN,2024-04-12,2024-04-12T20:00:00+00:00,2024-04-15,BUY,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,104739.48947021387,1.0,strategy/cases/AMZN/2024-04-12/reports,strategy/cases/AMZN/2024-04-12/source_audit.json,18c7ca1f8655ae1ca0866ff9c85011176c813a0d2568de9d4c0edfe4e2347ff2,hit,0.01955965200005494,300383,98944,201439,35934,,336317
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-04-19,AMZN,2024-04-19,2024-04-19T20:00:00+00:00,2024-04-22,SELL,cached,ordered,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,98268.18394612822,1.0,strategy/cases/AMZN/2024-04-19/reports,strategy/cases/AMZN/2024-04-19/source_audit.json,5ec1eef0fdc219f2f1911cd414742150992b8e7affb7ba4fbb2a9a0a20eef7f6,hit,0.018956195999976444,306484,90240,216244,37978,,344462
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-04-26,AMZN,2024-04-26,2024-04-26T20:00:00+00:00,2024-04-29,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,99468.52768748606,0.0,strategy/cases/AMZN/2024-04-26/reports,strategy/cases/AMZN/2024-04-26/source_audit.json,34cc84981f2ee1f0091e4c084857f877758c4539adaecc0b3f3fe46b64d4dab6,hit,0.019292016000008516,306343,81920,224423,40451,,346794
M2_agentic_rl_2024H1,20260817T101217082243Z_6306ea4e,AMZN:2024-05-03,AMZN,2024-05-03,2024-05-03T20:00:00+00:00,2024-05-06,BUY,cached,ordered,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fb23245ec9ef29b546819454de81b85ffeb064c8c7f8a7de722545d4bb9f5ae,99468.52768748606,0.0,strategy/cases/AMZN/2024-05-03/reports,strategy/cases/AMZN/2024-05-03/source_audit.json,8fe0e951a710659863418fdec40f13593ea7b2affd4a738174e3429540b880cf,hit,0.0189875779999511,316385,91136,225249,39508,,355893
