symbol,decision_session,decision_time_utc,action,status,reason,target_weight,portfolio_weight_before,equity_at_decision,rebalance_status,execution_session,order_status,raw_open_price,fill_price,fill_quantity,commission,slippage_cost,total_transaction_cost,position_after,cache_status
AMZN,2024-02-02,2024-02-02T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AMZN,2024-02-09,2024-02-09T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AMZN,2024-02-16,2024-02-16T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AMZN,2024-02-23,2024-02-23T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
AMZN,2024-03-01,2024-03-01T21:00:00+00:00,BUY,cached,exact cache hit,1.0,0.0,100000.0,ordered,2024-03-04,filled,177.5299988,177.61876379939997,562.7222194857089,49.97501249375312,49.95003747500684,99.92504996875996,562.7222194857089,hit
AMZN,2024-03-08,2024-03-08T21:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,98673.3446194246,noop,,,,,,,,,,hit
AMZN,2024-03-15,2024-03-15T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,98150.00850979736,noop,,,,,,,,,,hit
AMZN,2024-03-22,2024-03-22T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,100654.12064206989,noop,,,,,,,,,,hit
AMZN,2024-03-28,2024-03-28T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,101503.83670817105,noop,,,,,,,,,,hit
AMZN,2024-04-05,2024-04-05T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,104143.00526809234,noop,,,,,,,,,,hit
AMZN,2024-04-12,2024-04-12T20:00:00+00:00,BUY,cached,exact cache hit,1.0,1.0,104739.48947021387,noop,,,,,,,,,,hit
AMZN,2024-04-19,2024-04-19T20:00:00+00:00,SELL,cached,exact cache hit,0.0,1.0,98268.18394612822,ordered,2024-04-22,filled,176.9400024,176.8515323988,-562.7222194857089,49.75914341545075,49.784035433163915,99.54317884861467,0.0,hit
AMZN,2024-04-26,2024-04-26T20:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,99468.52768748606,noop,,,,,,,,,,hit
AMZN,2024-05-03,2024-05-03T20:00:00+00:00,BUY,cached,exact cache hit,1.0,0.0,99468.52768748606,ordered,2024-05-06,filled,186.2799988,186.37313879939998,533.4396304037938,49.70940913917344,49.68456685574271,99.39397599491615,533.4396304037938,hit
AMZN,2024-05-10,2024-05-10T20:00:00+00:00,BUY,cached,exact cache hit,1.0,1.0,100009.25961431285,noop,,,,,,,,,,hit
AMZN,2024-05-17,2024-05-17T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,98526.29808191786,noop,,,,,,,,,,hit
AMZN,2024-05-24,2024-05-24T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,96419.21319548573,noop,,,,,,,,,,hit
AMZN,2024-05-31,2024-05-31T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,94120.08966870049,noop,,,,,,,,,,hit
AMZN,2024-06-07,2024-06-07T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,98312.92553708205,noop,,,,,,,,,,hit
AMZN,2024-06-14,2024-06-14T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,97971.52449368741,noop,,,,,,,,,,hit
AMZN,2024-06-21,2024-06-21T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,100862.76627694066,noop,,,,,,,,,,hit
AMZN,2024-06-28,2024-06-28T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,103087.20857553315,noop,,,,,,,,,,hit
JPM,2024-01-05,2024-01-05T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-01-12,2024-01-12T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-01-19,2024-01-19T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-01-26,2024-01-26T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-02-02,2024-02-02T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-02-09,2024-02-09T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-02-16,2024-02-16T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-02-23,2024-02-23T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-03-01,2024-03-01T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-03-08,2024-03-08T21:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-03-15,2024-03-15T20:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-03-22,2024-03-22T20:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-03-28,2024-03-28T20:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-04-05,2024-04-05T20:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-04-12,2024-04-12T20:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-04-19,2024-04-19T20:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-04-26,2024-04-26T20:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-05-03,2024-05-03T20:00:00+00:00,SELL,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-05-10,2024-05-10T20:00:00+00:00,HOLD,cached,exact cache hit,0.0,0.0,100000.0,noop,,,,,,,,,,hit
JPM,2024-05-17,2024-05-17T20:00:00+00:00,BUY,cached,exact cache hit,1.0,0.0,100000.0,ordered,2024-05-20,filled,204.3899994,204.49219439969997,488.77183445028794,49.97501249375313,49.95003747500348,99.92504996875661,488.77183445028794,hit
JPM,2024-05-24,2024-05-24T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,98101.39816728859,noop,,,,,,,,,,hit
JPM,2024-05-31,2024-05-31T20:00:00+00:00,BUY,cached,exact cache hit,1.0,1.0,99039.83920964383,noop,,,,,,,,,,hit
JPM,2024-06-07,2024-06-07T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,97729.9267831424,noop,,,,,,,,,,hit
JPM,2024-06-14,2024-06-14T20:00:00+00:00,HOLD,cached,exact cache hit,1.0,1.0,94714.20549325059,noop,,,,,,,,,,hit
JPM,2024-06-21,2024-06-21T20:00:00+00:00,HOLD,success,TradingAgents structured decision,1.0,1.0,95945.91261778421,noop,,,,,,,,,,miss
JPM,2024-06-28,2024-06-28T20:00:00+00:00,SELL,success,TradingAgents structured decision,0.0,1.0,98858.98854767015,ordered,2024-07-01,filled,202.8399963,202.73857630185,-488.77183445028794,49.54645292644745,49.571238545716795,99.11769147216424,0.0,miss
